reference_genomes	contigs	ID	renamed_contigs	megahit_detection	num_gene_calls_reference	plasx_score	genomad_score	genomad_identified	plasx_identified	CAMI_Sample	name	contig_length	GC_contig	0	1	num_gene_calls_contig
RNODE_94_length_3002_cov_6.48725	k141_401956	plasmid	c_000000401032	detected	3	0.9007334378156492	0.999	True	True	0	k141_401956	3099	0.33	c_000000401032	k141_401956	3.0
RNODE_98_length_2627_cov_21.08829	k141_402020	plasmid	c_000000401405	detected	4	0.981640984852988	0.9988	True	True	0	k141_402020	2746	0.6	c_000000401405	k141_402020	3.0
RNODE_107_length_1496_cov_161.33989	k141_509120	plasmid	c_000000507450	detected	1	0.560614795106469	0.8478	True	False	1	k141_509120	1615	0.64	c_000000507450	k141_509120	2.0
RNODE_109_length_1521_cov_3.43229	k141_509253	plasmid	c_000000508522	undetected_genomad_plasx	2	0.4976472539611682	0.2744	False	False	1	k141_509253	1640	0.58	c_000000508522	k141_509253	3.0
RNODE_110_length_1672_cov_10.73939	k141_509248	plasmid	c_000000508491	undetected_genomad_plasx	2		0.8995	False	False	1	k141_509248	1791	0.53	c_000000508491	k141_509248	2.0
RNODE_122_length_6709_cov_4.03320	k141_509154	plasmid	c_000000507883	detected	9	0.1143112561486082	0.999	True	False	1	k141_509154	6828	0.56	c_000000507883	k141_509154	9.0
RNODE_125_length_3363_cov_4.82640	k141_509182	plasmid	c_000000508211	detected	4	0.9895789190605686	0.9987	True	True	1	k141_509182	3482	0.36	c_000000508211	k141_509182	4.0
RNODE_133_length_1956_cov_5.95398	k141_163472	plasmid	c_000000140813	detected	3	0.981838268585536	0.9964	True	True	1	k141_163472	2075	0.51	c_000000140813	k141_163472	3.0
RNODE_133_length_1956_cov_5.95398	k141_298008	plasmid	c_000000340239	detected	3		0.0154	False	False	1	k141_298008	409	0.51	c_000000340239	k141_298008	2.0
RNODE_133_length_1956_cov_5.95398	k141_470375	plasmid	c_000000263141	detected	3	0.9818380104058212	0.9983	True	True	1	k141_470375	901	0.59	c_000000263141	k141_470375	1.0
RNODE_133_length_1956_cov_5.95398	k141_505665	plasmid	c_000000411488	detected	3	0.9419327815610846	0.9969	True	True	1	k141_505665	453	0.56	c_000000411488	k141_505665	1.0
RNODE_139_length_3589_cov_11.15335	k141_509235	plasmid	c_000000508474	undetected_genomad	4	0.9682845351464696	0.9834	False	True	1	k141_509235	3686	0.38	c_000000508474	k141_509235	3.0
RNODE_146_length_5606_cov_4.42067	k141_509289	plasmid	c_000000508596	detected	11	0.9743132470605992	0.9989	True	True	1	k141_509289	5725	0.59	c_000000508596	k141_509289	11.0
RNODE_149_length_1949_cov_4.19357	k141_509136	plasmid	c_000000507642	detected	1	0.9992239995693166	0.9989	True	True	1	k141_509136	2068	0.51	c_000000507642	k141_509136	2.0
RNODE_156_length_3948_cov_63.43887	k141_509267	plasmid	c_000000508555	detected	4	0.9930100417164884	0.999	True	True	1	k141_509267	4067	0.61	c_000000508555	k141_509267	5.0
RNODE_171_length_3474_cov_9.39716	k141_232030	plasmid	c_000000271957	detected	5	0.3148398131762464	0.1792	False	False	1	k141_232030	518	0.5	c_000000271957	k141_232030	2.0
RNODE_171_length_3474_cov_9.39716	k141_338910	plasmid	c_000000147996	detected	5	0.9680361523514588	0.9987	True	True	1	k141_338910	3593	0.46	c_000000147996	k141_338910	5.0
RNODE_193_length_1789_cov_7.19864	k141_509133	plasmid	c_000000507613	detected	3	0.9990897984042986	0.999	True	True	1	k141_509133	1908	0.5	c_000000507613	k141_509133	3.0
RNODE_200_length_4574_cov_2.94178	k141_509239	plasmid	c_000000508482	detected	7	0.3204700328912968	0.999	True	False	1	k141_509239	4693	0.41	c_000000508482	k141_509239	5.0
RNODE_205_length_1591_cov_9.63735	k141_61460	plasmid	c_000000432270	undetected_genomad_plasx	2	0.8214001995581407	0.9899	False	False	1	k141_61460	1642	0.62	c_000000432270	k141_61460	3.0
RNODE_220_length_2011_cov_9.40825	k141_509164	plasmid	c_000000507999	undetected_genomad	3	0.4850372075237407	0.6013	False	False	1	k141_509164	2130	0.39	c_000000507999	k141_509164	3.0
RNODE_225_length_25884_cov_6.69550	k141_509106	plasmid	c_000000507281	detected	38	0.9999998421457494	0.9989	True	True	1	k141_509106	26003	0.62	c_000000507281	k141_509106	38.0
RNODE_227_length_4381_cov_5.48337	k141_509157	plasmid	c_000000507910	detected	5	0.9990477569499742	0.999	True	True	1	k141_509157	4456	0.36	c_000000507910	k141_509157	6.0
RNODE_228_length_3093_cov_6.42006	k141_509169	plasmid	c_000000508075	detected	6	0.8191234565507354	0.9959	True	False	1	k141_509169	3170	0.4	c_000000508075	k141_509169	6.0
RNODE_234_length_1595_cov_9.13223	k141_509252	plasmid	c_000000508514	undetected_genomad_plasx	3		0.777	False	False	1	k141_509252	1714	0.58	c_000000508514	k141_509252	3.0
RNODE_243_length_1453_cov_2.63382	k141_509097	plasmid	c_000000507135	detected	1	0.7871037538323191	0.9988	True	False	1	k141_509097	1572	0.34	c_000000507135	k141_509097	2.0
RNODE_251_length_2763_cov_28.99562	k141_509210	plasmid	c_000000508399	undetected_genomad	3	0.9497394386841748	0.9638	False	True	1	k141_509210	2882	0.39	c_000000508399	k141_509210	4.0
RNODE_254_length_2341_cov_33.31005	k141_509115	plasmid	c_000000507383	detected	4	0.3773736234096939	0.9972	True	False	1	k141_509115	2460	0.34	c_000000507383	k141_509115	5.0
RNODE_258_length_1627_cov_2.34517	k141_509117	plasmid	c_000000507415	undetected_genomad	3	0.9041726042425564	0.2211	False	True	1	k141_509117	1746	0.5	c_000000507415	k141_509117	3.0
RNODE_263_length_2277_cov_8.44168	k141_176170	plasmid	c_000000045671	undetected_genomad	4	0.9236663883253474	0.7882	False	True	1	k141_176170	2387	0.37	c_000000045671	k141_176170	4.0
RNODE_277_length_1592_cov_15.82548	k141_509233	plasmid	c_000000508462	undetected_genomad_plasx	2	0.8214001995581407	0.9847	False	False	1	k141_509233	1711	0.59	c_000000508462	k141_509233	3.0
RNODE_279_length_3658_cov_27.56711	k141_509271	plasmid	c_000000508576	detected	5	0.9804736926746852	0.999	True	True	1	k141_509271	3735	0.47	c_000000508576	k141_509271	4.0
RNODE_283_length_5699_cov_25.39792	k141_509109	plasmid	c_000000507324	detected	4	0.9711235511174892	0.9986	True	True	1	k141_509109	5787	0.58	c_000000507324	k141_509109	6.0
RNODE_307_length_2104_cov_13.21902	k141_509134	plasmid	c_000000507621	undetected_genomad	3	0.9858568044512824	0.9568	False	True	1	k141_509134	2223	0.31	c_000000507621	k141_509134	4.0
RNODE_308_length_1875_cov_5.96654	k141_509178	plasmid	c_000000508165	undetected_genomad_plasx	4	0.8285234270629398	0.6481	False	False	1	k141_509178	1994	0.53	c_000000508165	k141_509178	4.0
RNODE_309_length_1659_cov_3.16188	k141_509188	plasmid	c_000000508249	detected	2	0.9680507460224076	0.9985	True	True	1	k141_509188	1778	0.41	c_000000508249	k141_509188	2.0
RNODE_311_length_2760_cov_6.45983	k141_200798	plasmid	c_000000283473	undetected_genomad	5	0.9729050677273152	0.1063	False	True	1	k141_200798	2809	0.39	c_000000283473	k141_200798	5.0
RNODE_315_length_1516_cov_8.44846	k141_509325	plasmid	c_000000508671	undetected_genomad_plasx	2	0.4976472539611682	0.7208	False	False	1	k141_509325	1635	0.48	c_000000508671	k141_509325	2.0
RNODE_318_length_3470_cov_3.16589	k141_509358	plasmid	c_000000508732	detected	4	0.9755158994089834	0.9985	True	True	1	k141_509358	3589	0.32	c_000000508732	k141_509358	5.0
RNODE_31_length_1357_cov_12.09363	k141_444890	plasmid	c_000000477520	undetected_genomad_plasx	1	0.7871037538323191	0.9987	False	False	1	k141_444890	1409	0.53	c_000000477520	k141_444890	3.0
RNODE_320_length_4859_cov_4.38495	k141_509251	plasmid	c_000000508511	undetected_genomad	7	0.9868405143760705	0.9848	False	True	1	k141_509251	4978	0.58	c_000000508511	k141_509251	8.0
RNODE_322_length_4175_cov_18.22923	k141_509193	plasmid	c_000000508297	detected	5	0.9935404034120964	0.9021	True	True	1	k141_509193	4294	0.59	c_000000508297	k141_509193	6.0
RNODE_324_length_1537_cov_10.20528	k141_509202	plasmid	c_000000508362	undetected_genomad_plasx	3	0.4976472539611682	0.7448	False	False	1	k141_509202	1656	0.59	c_000000508362	k141_509202	2.0
RNODE_32_length_11742_cov_6.79514	k141_509119	plasmid	c_000000507449	detected	13	0.9999950703517227	0.9988	True	True	1	k141_509119	11839	0.68	c_000000507449	k141_509119	13.0
RNODE_342_length_1543_cov_10.88823	k141_509166	plasmid	c_000000508014	undetected_genomad_plasx	2	0.6869120984505906	0.7021	False	False	1	k141_509166	1662	0.57	c_000000508014	k141_509166	3.0
RNODE_346_length_1757_cov_2.65187	k141_509230	plasmid	c_000000508459	undetected_genomad	2	0.6682706807618155	0.3586	False	False	1	k141_509230	1876	0.32	c_000000508459	k141_509230	2.0
RNODE_355_length_1663_cov_6.12066	k141_509196	plasmid	c_000000508325	undetected_genomad	1	0.6749653342311849	0.9958	False	False	1	k141_509196	1782	0.37	c_000000508325	k141_509196	2.0
RNODE_360_length_7414_cov_9.06737	k141_509223	plasmid	c_000000508437	detected	6	0.9999081104821808	0.9988	True	True	1	k141_509223	7533	0.6	c_000000508437	k141_509223	7.0
RNODE_361_length_3164_cov_8.88447	k141_509163	plasmid	c_000000507989	undetected_genomad_plasx	5		0.823	False	False	1	k141_509163	3283	0.52	c_000000507989	k141_509163	6.0
RNODE_362_length_3387_cov_8.21902	k141_25366	plasmid	c_000000297991	detected	5	0.9255345147962152	0.9983	True	True	1	k141_25366	3506	0.35	c_000000297991	k141_25366	4.0
RNODE_362_length_3387_cov_8.21902	k141_317036	plasmid	c_000000455844	detected	5	0.1312854027890811	0.0275	False	False	1	k141_317036	804	0.42	c_000000455844	k141_317036	1.0
RNODE_372_length_2448_cov_3.45466	k141_509151	plasmid	c_000000507849	detected	3	0.9619131088890552	0.9988	True	True	1	k141_509151	2567	0.34	c_000000507849	k141_509151	3.0
RNODE_381_length_1819_cov_13.04118	k141_251096	plasmid	c_000000405417	detected	1	0.9818380104058212	0.9989	True	True	1	k141_251096	1903	0.42	c_000000405417	k141_251096	1.0
RNODE_383_length_2253_cov_7.64097	k141_1538	plasmid	c_000000043885	detected	2	0.9818380104058212	0.9988	True	True	1	k141_1538	2372	0.35	c_000000043885	k141_1538	2.0
RNODE_383_length_2253_cov_7.64097	k141_85788	plasmid	c_000000199440	detected	2	0.1723414673385573	0.0043	False	False	1	k141_85788	646	0.38	c_000000199440	k141_85788	2.0
RNODE_383_length_2253_cov_7.64097	k141_90308	plasmid	c_000000341882	detected	2		0.0091	False	False	1	k141_90308	310	0.32	c_000000341882	k141_90308	
RNODE_38_length_1552_cov_8.47059	k141_297691	plasmid	c_000000329899	undetected_genomad_plasx	2	0.4976472539611682	0.9068	False	False	1	k141_297691	1774	0.6	c_000000329899	k141_297691	4.0
RNODE_396_length_4766_cov_5.16589	k141_509160	plasmid	c_000000507954	detected	6	0.3291032196492257	0.9981	True	False	1	k141_509160	4843	0.31	c_000000507954	k141_509160	7.0
RNODE_411_length_4317_cov_4.49267	k141_509201	plasmid	c_000000508360	detected	8	0.9182721497602784	0.9989	True	True	1	k141_509201	4415	0.64	c_000000508360	k141_509201	8.0
RNODE_415_length_2147_cov_6.45506	k141_509211	plasmid	c_000000508405	undetected_genomad	3	0.9930846656877672	0.9973	False	True	1	k141_509211	2244	0.37	c_000000508405	k141_509211	3.0
RNODE_420_length_1334_cov_5.52134	k141_14463	plasmid	c_000000451293	detected	3	0.5547342860223684	0.9984	True	False	1	k141_14463	1321	0.49	c_000000451293	k141_14463	3.0
RNODE_428_length_4686_cov_43.92415	k141_509311	plasmid	c_000000508655	detected	5	0.9699860209109424	0.9987	True	True	1	k141_509311	4783	0.6	c_000000508655	k141_509311	6.0
RNODE_429_length_2129_cov_51.99106	k141_509096	plasmid	c_000000507123	detected	2	0.9818380104058212	0.9988	True	True	1	k141_509096	2138	0.4	c_000000507123	k141_509096	2.0
RNODE_434_length_14801_cov_23.79494	k141_270349	plasmid	c_000000496781	detected	17	0.999999999591004	0.9989	True	True	1	k141_270349	14898	0.62	c_000000496781	k141_270349	18.0
RNODE_434_length_14801_cov_23.79494	k141_363318	plasmid	c_000000415536	detected	17	0.1281751346336405	0.1378	False	False	1	k141_363318	878	0.47	c_000000415536	k141_363318	2.0
RNODE_435_length_5602_cov_25.16136	k141_223698	plasmid	c_000000019727	detected	7	0.9992991295907784	0.9989	True	True	1	k141_223698	5460	0.64	c_000000019727	k141_223698	7.0
RNODE_442_length_4465_cov_7.11694	k141_509140	plasmid	c_000000507679	detected	5	0.8818344432555921	0.999	True	False	1	k141_509140	4474	0.37	c_000000507679	k141_509140	5.0
RNODE_444_length_4937_cov_48.00188	k141_509107	plasmid	c_000000507299	undetected_genomad	8	0.9726354096625572	0.8069	False	True	1	k141_509107	5034	0.52	c_000000507299	k141_509107	8.0
RNODE_464_length_2364_cov_17.83117	k141_509186	plasmid	c_000000508241	undetected_genomad	2	0.9993422610474144	0.9167	False	True	1	k141_509186	2395	0.37	c_000000508241	k141_509186	2.0
RNODE_468_length_1541_cov_8.66960	k141_240331	plasmid	c_000000051945	undetected_genomad	2	0.4976472539611682	0.0017	False	False	1	k141_240331	1638	0.58	c_000000051945	k141_240331	3.0
RNODE_468_length_1541_cov_8.66960	k141_341262	plasmid	c_000000222961	undetected_genomad	2		0.6302	False	False	1	k141_341262	418	0.55	c_000000222961	k141_341262	1.0
RNODE_468_length_1541_cov_8.66960	k141_430815	plasmid	c_000000031844	undetected_genomad	2		0.7081	False	False	1	k141_430815	381	0.52	c_000000031844	k141_430815	1.0
RNODE_474_length_1569_cov_5.24895	k141_509237	plasmid	c_000000508480	undetected_genomad_plasx	3	0.8285234270629398	0.8461	False	False	1	k141_509237	1666	0.5	c_000000508480	k141_509237	3.0
RNODE_479_length_5023_cov_17.63107	k141_509195	plasmid	c_000000508317	detected	7	0.975429146090092	0.9989	True	True	1	k141_509195	5099	0.66	c_000000508317	k141_509195	8.0
RNODE_479_length_5023_cov_17.63107	k141_94480	plasmid	c_000000473626	detected	7		0.077	False	False	1	k141_94480	327	0.66	c_000000473626	k141_94480	1.0
RNODE_481_length_3960_cov_68.08874	k141_509191	plasmid	c_000000508273	detected	4	0.9874884466716788	0.9988	True	True	1	k141_509191	3991	0.47	c_000000508273	k141_509191	4.0
RNODE_487_length_5196_cov_22.71473	k141_509148	plasmid	c_000000507814	detected	7	0.6182198503922767	0.9984	True	False	1	k141_509148	5293	0.34	c_000000507814	k141_509148	8.0
RNODE_491_length_3124_cov_17.57383	k141_509291	plasmid	c_000000508603	undetected_genomad	4	0.9954017605616524	0.981	False	True	1	k141_509291	3221	0.63	c_000000508603	k141_509291	5.0
RNODE_496_length_8599_cov_9.53327	k141_509114	plasmid	c_000000507376	detected	13	0.1780797235905351	0.9528	True	False	1	k141_509114	8696	0.45	c_000000507376	k141_509114	12.0
RNODE_497_length_1925_cov_6.51336	k141_509171	plasmid	c_000000508098	undetected_genomad_plasx	3	0.7871037538323191	0.0249	False	False	1	k141_509171	2022	0.35	c_000000508098	k141_509171	4.0
RNODE_498_length_2044_cov_7.98216	k141_509187	plasmid	c_000000508247	undetected_genomad	1	0.99215890221073	0.9482	False	True	1	k141_509187	2053	0.37	c_000000508247	k141_509187	2.0
RNODE_509_length_6803_cov_457.59293	k141_509103	plasmid	c_000000507188	detected	10	0.9990240670696676	0.9989	True	True	1	k141_509103	6812	0.61	c_000000507188	k141_509103	10.0
RNODE_50_length_1796_cov_6.24352	k141_509314	plasmid	c_000000508660	detected	2	0.4976472539611682	0.9978	True	False	1	k141_509314	1915	0.35	c_000000508660	k141_509314	1.0
RNODE_512_length_1592_cov_43.29688	k141_509199	plasmid	c_000000508344	undetected_genomad	2	0.594117012525177	0.0024	False	False	1	k141_509199	1689	0.57	c_000000508344	k141_509199	3.0
RNODE_513_length_2330_cov_8.01964	k141_509206	plasmid	c_000000508376	undetected_genomad_plasx	3	0.4976472539611682	0.9976	False	False	1	k141_509206	2427	0.51	c_000000508376	k141_509206	3.0
RNODE_527_length_1767_cov_4.22840	k141_509240	plasmid	c_000000508483	detected	2	0.9921586846813556	0.999	True	True	1	k141_509240	1864	0.27	c_000000508483	k141_509240	2.0
RNODE_534_length_10183_cov_8.47628	k141_509116	plasmid	c_000000507413	undetected_genomad	12	0.9998970120109284	0.8084	False	True	1	k141_509116	10280	0.6	c_000000507413	k141_509116	13.0
RNODE_54_length_5865_cov_60.48297	k141_509112	plasmid	c_000000507348	detected	7	0.9588659684068864	0.999	True	True	1	k141_509112	5984	0.46	c_000000507348	k141_509112	8.0
RNODE_551_length_4193_cov_74.72016	k141_509137	plasmid	c_000000507656	undetected_genomad	5	0.9620692023688916	0.9784	False	True	1	k141_509137	4290	0.52	c_000000507656	k141_509137	6.0
RNODE_559_length_3361_cov_13.97064	k141_509141	plasmid	c_000000507693	detected	6	0.822219014583309	0.999	True	False	1	k141_509141	3458	0.58	c_000000507693	k141_509141	6.0
RNODE_560_length_3911_cov_3.86563	k141_509242	plasmid	c_000000508485	detected	5	0.8741456243402638	0.9988	True	False	1	k141_509242	4008	0.52	c_000000508485	k141_509242	6.0
RNODE_562_length_2033_cov_5.34232	k141_509170	plasmid	c_000000508085	undetected_genomad	2	0.9740495791854252	0.9379	False	True	1	k141_509170	2109	0.56	c_000000508085	k141_509170	3.0
RNODE_563_length_5038_cov_7.26694	k141_509101	plasmid	c_000000507167	detected	8	0.9949491894087962	0.9989	True	True	1	k141_509101	5135	0.59	c_000000507167	k141_509101	7.0
RNODE_565_length_1563_cov_11.71995	k141_509208	plasmid	c_000000508394	undetected_genomad_plasx	3	0.8214001995581407	0.9118	False	False	1	k141_509208	1660	0.63	c_000000508394	k141_509208	3.0
RNODE_56_length_2028_cov_4.74177	k141_509189	plasmid	c_000000508254	undetected_genomad	3	0.9041726042425564	0.949	False	True	1	k141_509189	2138	0.46	c_000000508254	k141_509189	2.0
RNODE_576_length_3043_cov_26.79081	k141_509121	plasmid	c_000000507451	detected	5	0.9949426943129688	0.9989	True	True	1	k141_509121	3140	0.51	c_000000507451	k141_509121	6.0
RNODE_583_length_3095_cov_44.70980	k141_509162	plasmid	c_000000507978	undetected_genomad_plasx	5	0.4976472539611682	0.7748	False	False	1	k141_509162	3192	0.55	c_000000507978	k141_509162	6.0
RNODE_584_length_2761_cov_46.10439	k141_509247	plasmid	c_000000508490	detected	4	0.560614795106469	0.9987	True	False	1	k141_509247	2858	0.56	c_000000508490	k141_509247	4.0
RNODE_585_length_3212_cov_16.01628	k141_509185	plasmid	c_000000508233	detected	4	0.9816793964042232	0.9988	True	True	1	k141_509185	3279	0.54	c_000000508233	k141_509185	3.0
RNODE_5_length_4125_cov_14.53571	k141_509122	plasmid	c_000000507458	detected	5	0.9417041588187922	0.9987	True	True	1	k141_509122	4244	0.37	c_000000507458	k141_509122	5.0
RNODE_62_length_3589_cov_56.75862	k141_113737	plasmid	c_000000064297	detected	5	0.8320514799785776	0.9988	False	False	1	k141_113737	2163	0.61	c_000000064297	k141_113737	4.0
RNODE_62_length_3589_cov_56.75862	k141_345896	plasmid	c_000000386782	detected	5	0.3467357371516478	0.7961	False	False	1	k141_345896	1546	0.57	c_000000386782	k141_345896	2.0
RNODE_65_length_5443_cov_3.51540	k141_509150	plasmid	c_000000507837	detected	7	0.8446647776537827	0.9985	True	False	1	k141_509150	5541	0.56	c_000000507837	k141_509150	7.0
RNODE_73_length_2194_cov_7.49125	k141_509153	plasmid	c_000000507861	undetected_genomad	2	0.9600892253356365	0.9984	False	True	1	k141_509153	2313	0.34	c_000000507861	k141_509153	3.0
RNODE_74_length_1811_cov_7.67971	k141_509177	plasmid	c_000000508154	undetected_genomad_plasx	3	0.8285234270629398	0.996	False	False	1	k141_509177	1930	0.58	c_000000508154	k141_509177	3.0
RNODE_93_length_1501_cov_3.34415	k141_509194	plasmid	c_000000508303	undetected_genomad_plasx	3	0.4976472539611682	0.923	False	False	1	k141_509194	1620	0.56	c_000000508303	k141_509194	3.0
RNODE_94_length_3002_cov_6.48725	k141_509234	plasmid	c_000000508463	detected	3	0.9007334378156492	0.9989	True	True	1	k141_509234	3099	0.33	c_000000508463	k141_509234	4.0
RNODE_98_length_2627_cov_21.08829	k141_509127	plasmid	c_000000507531	detected	4	0.981640984852988	0.9987	True	True	1	k141_509127	2746	0.6	c_000000507531	k141_509127	3.0
RNODE_107_length_1496_cov_161.33989	k141_524337	plasmid	c_000000516459	detected	1	0.560614795106469	0.9476	True	False	2	k141_524337	1615	0.64	c_000000516459	k141_524337	2.0
RNODE_109_length_1521_cov_3.43229	k141_524275	plasmid	c_000000513850	undetected_genomad_plasx	2	0.4976472539611682	0.3576	False	False	2	k141_524275	1640	0.57	c_000000513850	k141_524275	3.0
